"","CUS_ID","T_USAGE","PAGEVIEWS","GENDER","SCHOOL","LOCATION"
"591",1316,627062,19090,"남자","대학원졸","그외"
"592",1324,436231,20917,"여자","고졸","그외"
"593",1326,444011,10162,"남자","고졸","그외"
"594",1329,254126,9226,"여자","대졸","그외"
"595",1331,53659,2800,"남자","고졸","그외"
"596",1332,1096190,39886,"여자","대졸","서울"
"597",1334,704879,29228,"남자","대졸","그외"
"598",1335,737799,27799,"여자","대졸","서울"
"599",1336,94560,3054,"남자","대졸","서울"
"600",1339,439998,20142,"여자","대학원졸","서울"
"601",1340,375409,7121,"남자","대졸","그외"
"602",1342,397592,29545,"여자","대졸","서울"
"603",1347,273946,16323,"남자","대졸","그외"
"604",1348,114924,4657,"여자","대졸","그외"
"605",1350,459026,13557,"여자","대졸","서울"
"606",1353,675328,26992,"남자","대졸","그외"
"607",1354,1047619,34100,"여자","대졸","서울"
"608",1356,235507,7742,"남자","대졸","그외"
"609",1357,127495,3275,"남자","대학원졸","그외"
"610",1358,650377,12386,"남자","대졸","그외"
"611",1359,334705,12395,"남자","고졸","그외"
"612",1360,93588,4660,"남자","중졸이하","그외"
"613",1363,1094614,29710,"남자","대졸","서울"
"614",1365,271034,10550,"여자","대졸","서울"
"615",1368,637156,22416,"남자","대졸","그외"
"616",1371,751593,32401,"남자","대졸","서울"
"617",1373,1383069,56951,"남자","대졸","서울"
"618",1375,263414,18381,"여자","대졸","그외"
"619",1376,268831,9572,"남자","고졸","그외"
"620",1386,220686,6862,"남자","대졸","그외"
"621",1390,66975,5714,"남자","대졸","서울"
"622",1392,304726,17347,"남자","중졸이하","그외"
"623",1393,283070,12951,"남자","고졸","서울"
"624",1397,158498,8858,"남자","대졸","그외"
"625",1398,501618,19439,"여자","대졸","서울"
"626",1399,828597,32159,"여자","대졸","그외"
"627",1401,252417,12540,"남자","대졸","그외"
"628",1405,1233697,37356,"남자","고졸","서울"
"629",1408,398089,10169,"남자","고졸","그외"
"630",1409,1514659,69432,"남자","고졸","서울"
"631",1410,762577,40948,"여자","대졸","서울"
"632",1412,147447,4973,"여자","대졸","서울"
"633",1416,281626,8088,"여자","대학원졸","그외"
"634",1418,686000,26390,"여자","대학원졸","서울"
"635",1420,653522,24579,"여자","대졸","그외"
"636",1421,26830,1022,"남자","고졸","그외"
"637",1422,244449,9203,"남자","대학원졸","그외"
"638",1424,852814,28700,"남자","대졸","그외"
"639",1425,91838,10324,"여자","고졸","그외"
"640",1427,139804,4672,"남자","대졸","서울"
"641",1428,187690,11583,"남자","대졸","그외"
"642",1429,415311,17480,"여자","대학원졸","서울"
"643",1435,312840,15912,"여자","대졸","그외"
"644",1436,127150,6760,"여자","대졸","서울"
"645",1440,223456,6837,"남자","고졸","그외"
"646",1441,274078,15402,"남자","고졸","서울"
"647",1442,329117,10751,"남자","고졸","서울"
"648",1443,130361,5265,"여자","고졸","서울"
"649",1445,743132,27828,"남자","고졸","그외"
"650",1446,630422,7054,"여자","대학원졸","서울"
"651",1447,111904,10213,"남자","고졸","그외"
"652",1450,607779,30246,"여자","고졸","서울"
"653",1451,212446,10854,"남자","대학원졸","그외"
"654",1452,1265640,36356,"남자","고졸","서울"
"655",1453,279132,9019,"남자","대졸","그외"
"656",1454,521680,25155,"여자","고졸","서울"
"657",1457,844827,29390,"여자","대학원졸","그외"
"658",1458,456253,15248,"남자","대졸","그외"
"659",1460,363698,18817,"남자","고졸","서울"
"660",1461,352451,8586,"남자","대졸","그외"
"661",1462,298179,11545,"여자","고졸","그외"
"662",1463,521989,28487,"여자","고졸","서울"
"663",1464,258207,10848,"남자","대졸","서울"
"664",1466,178813,6818,"남자","대졸","그외"
"665",1468,1355274,61163,"여자","대졸","서울"
"666",1470,432814,23507,"남자","고졸","서울"
"667",1471,441663,28338,"남자","대학원졸","서울"
"668",1472,484468,32025,"남자","대졸","그외"
"669",1473,191971,8984,"여자","고졸","그외"
"670",1479,444375,19652,"여자","대졸","그외"
"671",1483,479307,14902,"남자","고졸","그외"
"672",1484,655170,32725,"여자","대졸","서울"
"673",1487,155653,11693,"남자","고졸","서울"
"674",1489,1014608,34003,"남자","대졸","서울"
"675",1490,178599,9507,"여자","대졸","서울"
"676",1491,1404885,63829,"여자","대졸","서울"
"677",1495,113354,2936,"남자","대졸","그외"
"678",1498,642028,29658,"남자","고졸","그외"
"679",1499,649332,29066,"남자","대학원졸","그외"
"680",1504,479591,19105,"남자","대졸","서울"
"681",1505,629309,21003,"남자","대졸","그외"
"682",1506,561305,14028,"여자","대졸","그외"
"683",1513,596759,21310,"여자","대학원졸","그외"
"684",1516,725736,23797,"남자","대졸","그외"
"685",1520,545394,12144,"남자","대졸","그외"
"686",1523,773995,33866,"여자","고졸","서울"
"687",1524,453765,19588,"남자","대졸","서울"
"688",1527,154825,6047,"여자","대졸","그외"
"689",1529,495821,8042,"남자","대졸","그외"
"690",1531,130914,5765,"남자","대학원졸","그외"
"691",1533,1575208,41181,"여자","대졸","서울"
"692",1534,163509,6598,"여자","대졸","서울"
"693",1539,246958,8451,"여자","대졸","그외"
"694",1542,390727,21506,"여자","대학원졸","그외"
"695",1543,988463,45086,"여자","대졸","서울"
"696",1546,58391,3169,"여자","대졸","그외"
"697",1548,1420746,62883,"남자","고졸","서울"
"698",1551,346807,10788,"남자","대졸","그외"
"699",1555,417390,24300,"남자","고졸","서울"
"700",1558,316389,11976,"여자","대졸","서울"
"701",1559,791692,28342,"여자","대졸","서울"
"702",1562,380119,17615,"남자","대졸","그외"
"703",1564,544381,25053,"여자","고졸","서울"
"704",1565,675425,31013,"남자","고졸","그외"
"705",1571,1223871,24345,"남자","대학원졸","그외"
"706",1575,318901,17597,"남자","대졸","서울"
"707",1578,373637,14398,"남자","고졸","서울"
"708",1579,257613,7324,"남자","대졸","그외"
"709",1582,653332,34379,"남자","대졸","그외"
"710",1583,501754,17425,"남자","중졸이하","그외"
"711",1584,122316,3150,"여자","고졸","그외"
"712",1590,351559,19432,"여자","대졸","서울"
"713",1591,150131,8637,"남자","대학원졸","그외"
"714",1592,118034,2823,"남자","대졸","그외"
"715",1594,768235,21846,"남자","고졸","서울"
"716",1595,75232,4381,"남자","고졸","서울"
"717",1598,326110,9683,"남자","대졸","서울"
"718",1601,919553,36614,"여자","대졸","서울"
"719",1602,528534,23145,"남자","대졸","서울"
"720",1605,92985,3165,"여자","대졸","서울"
"721",1606,700565,23000,"여자","대졸","서울"
"722",1607,700340,22910,"여자","대졸","그외"
"723",1610,274316,15994,"남자","대학원졸","그외"
"724",1614,677052,30387,"여자","대졸","서울"
"725",1615,145954,4627,"여자","고졸","서울"
"726",1622,502049,22142,"여자","대졸","서울"
"727",1623,206359,7685,"여자","대학원졸","그외"
"728",1625,414176,14581,"남자","대졸","그외"
"729",1627,148462,9069,"남자","대졸","서울"
"730",1628,259797,9647,"남자","고졸","서울"
"731",1630,625505,37609,"여자","대졸","서울"
"732",1631,208001,10924,"여자","고졸","서울"
"733",1633,424525,24479,"남자","대학원졸","서울"
"734",1636,138129,4999,"여자","대졸","서울"
"735",1643,302607,13511,"남자","고졸","그외"
"736",1645,199123,7985,"남자","대졸","서울"
"737",1647,172387,9812,"여자","대졸","그외"
"738",1650,131796,5356,"남자","대졸","그외"
"739",1654,954187,22284,"남자","고졸","서울"
"740",1657,188753,20186,"여자","고졸","그외"
"741",1658,393331,14513,"남자","대졸","그외"
"742",1661,292931,10283,"여자","대학원졸","그외"
"743",1666,505012,23024,"남자","고졸","그외"
"744",1668,176977,7811,"여자","대졸","서울"
"745",1670,259558,15160,"남자","대졸","서울"
"746",1672,240785,11144,"여자","대졸","서울"
"747",1675,529925,20024,"남자","대학원졸","그외"
"748",1676,369193,16722,"여자","대졸","서울"
"749",1678,569152,24753,"여자","대학원졸","서울"
"750",1679,176187,7433,"여자","대졸","그외"
"751",1680,506382,22740,"남자","대졸","그외"
"752",1681,109537,5892,"남자","대졸","그외"
"753",1688,63951,3155,"남자","대졸","그외"
"754",1690,266104,10840,"여자","대졸","그외"
"755",1695,676098,27560,"남자","고졸","그외"
"756",1700,703256,12182,"남자","고졸","그외"
"757",1701,187944,6924,"여자","대졸","그외"
"758",1702,232696,8771,"남자","대졸","서울"
"759",1703,1145642,44393,"남자","대졸","서울"
"760",1704,386686,13877,"여자","대학원졸","서울"
"761",1709,601336,26262,"여자","대졸","그외"
"762",1713,422099,15339,"남자","고졸","그외"
"763",1714,139229,6960,"여자","대학원졸","서울"
"764",1715,231330,6266,"여자","고졸","서울"
"765",1716,660597,48127,"여자","대졸","그외"
"766",1720,812099,28153,"여자","고졸","서울"
"767",1722,756353,21555,"남자","대학원졸","그외"
"768",1724,1052385,39008,"남자","고졸","그외"
"769",1727,297397,13840,"여자","대졸","서울"
"770",1728,246185,10228,"남자","대졸","그외"
"771",1730,423486,12937,"남자","대졸","그외"
"772",1731,332798,22628,"여자","대졸","서울"
"773",1732,568195,39573,"남자","중졸이하","그외"
"774",1733,440105,17652,"남자","대졸","서울"
"775",1740,470255,20086,"남자","대졸","그외"
"776",1741,404528,12555,"남자","대졸","그외"
"777",1742,288139,16557,"여자","대졸","그외"
"778",1747,159518,7446,"여자","대학원졸","서울"
"779",1748,363991,17097,"남자","대졸","그외"
"780",1749,1014214,40331,"여자","대졸","서울"
"781",1750,761702,58520,"여자","대학원졸","서울"
"782",1752,720411,35532,"남자","고졸","서울"
"783",1759,555105,26282,"남자","대졸","서울"
"784",1760,518280,25464,"남자","대졸","서울"
"785",1765,700508,15157,"남자","대졸","서울"
"786",1766,273851,10438,"남자","대졸","그외"
"787",1768,2705565,37248,"여자","대학원졸","서울"
"788",1774,1095668,40842,"여자","대졸","서울"
"789",1776,418177,18344,"남자","대졸","그외"
"790",1777,150156,4034,"여자","대학원졸","그외"
"791",1780,123005,3426,"남자","고졸","그외"
"792",1781,411787,17920,"남자","대졸","그외"
"793",1782,325898,13206,"남자","대학원졸","서울"
"794",1783,60061,2220,"여자","대졸","그외"
"795",1785,269742,10932,"여자","대졸","그외"
"796",1786,240059,9343,"남자","대학원졸","그외"
"797",1791,261192,8584,"남자","대졸","그외"
"798",1792,1526892,37419,"여자","대졸","서울"
"799",1794,361251,23019,"여자","대졸","서울"
"800",1795,287835,11041,"남자","고졸","그외"
"801",1799,324153,16649,"남자","대졸","그외"
"802",1800,811274,24770,"남자","고졸","서울"
"803",1801,991328,29130,"남자","대학원졸","그외"
"804",1807,337746,8377,"여자","고졸","서울"
"805",1809,482185,13721,"여자","대졸","그외"
"806",1810,582159,33037,"여자","대졸","그외"
"807",1812,1913039,31137,"여자","고졸","서울"
"808",1814,79530,3223,"남자","고졸","그외"
"809",1816,143520,11765,"남자","고졸","서울"
"810",1818,593026,19205,"남자","대졸","그외"
"811",1819,624051,26269,"남자","고졸","서울"
"812",1822,263017,15267,"남자","대학원졸","그외"
"813",1823,611563,25797,"남자","대졸","그외"
"814",1829,1297364,57972,"남자","고졸","그외"
"815",1830,663183,40738,"여자","대졸","서울"
"816",1835,1119902,61000,"남자","대졸","서울"
"817",1839,395558,16678,"여자","대학원졸","서울"
"818",1842,679144,37444,"여자","대졸","서울"
"819",1843,229300,13818,"남자","고졸","서울"
"820",1844,315696,17873,"여자","고졸","그외"
"821",1846,134880,8633,"남자","대졸","그외"
"822",1848,1051115,58005,"남자","대학원졸","서울"
"823",1849,434311,15988,"남자","대졸","서울"
"824",1853,1590850,67885,"여자","대졸","그외"
"825",1854,693264,40069,"여자","대졸","서울"
"826",1855,204800,8258,"남자","고졸","그외"
"827",1856,483825,23267,"여자","대졸","서울"
"828",1857,62366,2736,"남자","대졸","그외"
"829",1863,344354,13000,"남자","대졸","그외"
"830",1864,386417,18742,"남자","고졸","서울"
"831",1866,162524,8727,"여자","대졸","서울"
"832",1867,130126,8238,"남자","대졸","서울"
"833",1878,288647,14808,"여자","대졸","그외"
"834",1879,688158,30659,"남자","고졸","그외"
"835",1880,49000,765,"여자","고졸","서울"
"836",1881,675467,26677,"남자","대졸","그외"
"837",1882,413946,22494,"여자","고졸","서울"
"838",1885,1172789,69103,"남자","대졸","서울"
"839",1886,589666,26147,"여자","대졸","그외"
"840",1888,211932,11345,"여자","대졸","그외"
"841",1889,1646092,35540,"남자","대졸","서울"
"842",1895,483820,16650,"여자","대졸","그외"
"843",1896,1158632,48076,"여자","대학원졸","서울"
"844",1899,420902,19043,"남자","대학원졸","서울"
"845",1900,830880,44562,"여자","대졸","그외"
"846",1911,1466681,49870,"여자","대졸","서울"
"847",1913,491165,21339,"여자","대졸","그외"
"848",1916,332864,18524,"남자","대학원졸","그외"
"849",1921,550680,19788,"남자","고졸","서울"
"850",1922,355507,25625,"남자","대졸","서울"
"851",1924,417396,12178,"남자","고졸","서울"
"852",1925,358497,14052,"여자","대졸","그외"
"853",1934,404334,22960,"남자","고졸","서울"
"854",1936,161420,8149,"남자","고졸","그외"
"855",1938,1052068,75350,"여자","대졸","그외"
"856",1939,395494,15057,"남자","대졸","그외"
"857",1941,473592,17098,"남자","대졸","그외"
"858",1942,728432,34518,"여자","대졸","서울"
"859",1943,335112,14156,"남자","대졸","그외"
"860",1945,1037944,33980,"남자","대학원졸","서울"
"861",1946,667075,19032,"남자","대졸","그외"
"862",1948,254323,12754,"여자","대졸","그외"
"863",1949,814860,31388,"남자","대학원졸","서울"
"864",1951,1017756,33832,"남자","대학원졸","그외"
"865",1953,217122,7544,"여자","대학원졸","서울"
"866",1960,490726,14734,"남자","대졸","그외"
"867",1962,284552,8281,"여자","고졸","서울"
"868",1973,567187,27475,"남자","고졸","서울"
"869",1975,199777,8132,"여자","고졸","서울"
"870",1976,108989,4647,"남자","대졸","그외"
"871",1978,644909,24875,"남자","대졸","서울"
"872",1979,108256,3640,"남자","대학원졸","그외"
"873",1984,239201,13124,"여자","대졸","그외"
"874",1988,355031,10228,"남자","대졸","그외"
"875",1989,345737,15137,"여자","대졸","그외"
"876",1992,294142,19862,"남자","대학원졸","그외"
"877",1993,396801,12387,"남자","대졸","그외"
"878",1994,153871,6982,"남자","대졸","서울"
"879",2000,1069676,53391,"여자","대졸","그외"
"880",2002,155487,4929,"남자","대학원졸","그외"
"881",2004,757557,39942,"여자","대졸","그외"
"882",2005,521867,18932,"남자","대졸","그외"
"883",2006,614250,23760,"남자","고졸","그외"
"884",2008,488118,25901,"남자","대학원졸","그외"
"885",2011,121504,3771,"여자","고졸","그외"
"886",2012,136372,7358,"남자","고졸","서울"
"887",2013,535045,20015,"남자","대학원졸","그외"
"888",2016,180180,11045,"여자","대졸","서울"
"889",2017,990545,42541,"남자","고졸","서울"
"890",2019,927026,28736,"여자","대졸","서울"
"891",2023,270746,9177,"남자","대졸","그외"
"892",2024,372571,15245,"남자","고졸","그외"
"893",2025,469735,14706,"남자","대학원졸","그외"
"894",2030,464235,30716,"남자","대졸","서울"
"895",2032,694526,31649,"남자","대졸","서울"
"896",2033,297519,12979,"남자","고졸","그외"
"897",2042,165556,8473,"남자","중졸이하","그외"
"898",2043,67732,2243,"남자","대졸","그외"
"899",2044,155370,5695,"남자","대졸","그외"
"900",2045,1140914,39900,"남자","고졸","서울"
"901",2046,525575,16422,"여자","대졸","그외"
"902",2049,129733,5152,"남자","고졸","그외"
"903",2053,487220,19540,"여자","대졸","서울"
"904",2059,624825,25896,"남자","대졸","서울"
"905",2060,434656,16967,"여자","대학원졸","서울"
"906",2065,778725,24515,"여자","대졸","그외"
"907",2066,580385,24657,"남자","대졸","그외"
"908",2069,50012,2337,"여자","대학원졸","그외"
"909",2071,25355,1219,"여자","대졸","그외"
"910",2072,403452,11145,"남자","대졸","서울"
"911",2073,377783,14577,"여자","대학원졸","서울"
"912",2076,313733,11009,"여자","대졸","그외"
"913",2081,688291,33908,"남자","고졸","서울"
"914",2084,505397,27943,"남자","대졸","서울"
"915",2086,275195,6916,"남자","대졸","그외"
"916",2088,1482794,47973,"여자","대졸","서울"
"917",2089,148932,6159,"여자","고졸","서울"
"918",2092,71034,3242,"남자","대졸","서울"
"919",2095,832491,27035,"남자","대졸","그외"
"920",2096,321462,9718,"여자","대졸","그외"
"921",2100,823253,43559,"여자","대졸","서울"
"922",2101,452786,18532,"남자","대졸","그외"
"923",2104,105510,4054,"여자","대졸","서울"
"924",2109,337072,10807,"여자","대학원졸","서울"
"925",2110,146555,9121,"남자","고졸","그외"
"926",2113,867166,66361,"여자","대졸","서울"
"927",2114,1422370,54180,"여자","대학원졸","서울"
"928",2115,395519,33879,"남자","고졸","서울"
"929",2116,587217,24351,"남자","대졸","그외"
"930",2117,637866,20764,"여자","대졸","그외"
"931",2118,918890,22527,"남자","고졸","서울"
"932",2120,104236,4532,"여자","대졸","그외"
"933",2121,397469,11419,"여자","고졸","서울"
"934",2122,199116,10682,"남자","대졸","그외"
"935",2123,115203,4118,"남자","고졸","그외"
"936",2128,481746,15214,"남자","고졸","그외"
"937",2129,307247,11502,"남자","대졸","그외"
"938",2135,94052,3711,"여자","대졸","그외"
"939",2137,184195,9118,"남자","대졸","그외"
"940",2138,808212,35429,"남자","대졸","서울"
"941",2142,384604,12048,"여자","대학원졸","서울"
"942",2144,81478,4888,"남자","대졸","그외"
"943",2152,104766,6044,"남자","고졸","그외"
"944",2153,295314,13342,"남자","고졸","그외"
"945",2154,49775,3846,"남자","대졸","그외"
"946",2156,202873,6663,"남자","대졸","그외"
"947",2160,978777,27106,"남자","고졸","그외"
"948",2163,693644,31371,"남자","대학원졸","서울"
"949",2166,457894,16002,"여자","대졸","그외"
"950",2168,339498,12844,"남자","대졸","그외"
"951",2169,1304557,51675,"남자","대졸","서울"
"952",2170,524102,38311,"남자","고졸","그외"
"953",2171,311449,14952,"여자","대졸","서울"
"954",2176,58112,5639,"남자","대졸","그외"
"955",2177,469579,17218,"여자","대졸","그외"
"956",2178,846036,37071,"남자","대학원졸","서울"
"957",2179,300841,15858,"여자","대졸","그외"
"958",2180,277603,15521,"남자","대학원졸","그외"
"959",2184,178189,5326,"남자","대졸","그외"
"960",2185,184268,6781,"여자","대졸","서울"
"961",2186,550302,22914,"남자","대졸","그외"
"962",2189,685947,19926,"여자","대졸","서울"
"963",2190,459315,13126,"여자","대졸","서울"
"964",2196,905119,41762,"남자","대학원졸","서울"
"965",2197,118945,4024,"여자","대졸","그외"
"966",2198,252512,15051,"남자","중졸이하","그외"
"967",2200,682903,35413,"남자","대졸","그외"
"968",2201,493834,29171,"여자","대졸","그외"
"969",2203,446087,28653,"남자","대졸","서울"
"970",2205,500273,18837,"남자","대졸","그외"
"971",2207,518192,13485,"여자","고졸","서울"
"972",2208,325685,11243,"남자","대학원졸","그외"
"973",2209,226309,9551,"여자","대졸","그외"
"974",2210,737585,38863,"여자","대졸","그외"
"975",2212,798524,37629,"남자","대졸","서울"
"976",2215,721339,32714,"여자","고졸","서울"
"977",2218,210686,16674,"여자","대졸","그외"
"978",2219,361793,14404,"남자","고졸","그외"
"979",2221,1017351,50580,"여자","대졸","서울"
"980",2222,540288,14957,"남자","대졸","그외"
"981",2227,476893,29852,"여자","대졸","서울"
"982",2228,529662,17831,"여자","대졸","서울"
"983",2230,324367,13478,"여자","대학원졸","서울"
"984",2234,312602,14507,"남자","대학원졸","그외"
"985",2236,154494,5595,"남자","고졸","그외"
"986",2237,1461171,44069,"남자","대졸","서울"
"987",2239,850094,45203,"여자","대졸","서울"
"988",2240,348796,12623,"남자","고졸","그외"
"989",2241,820113,26638,"남자","대졸","서울"
"990",2245,561753,24761,"여자","대졸","그외"
"991",2247,391642,11757,"남자","대졸","서울"
"992",2249,108616,6448,"남자","대졸","서울"
"993",2255,163620,6855,"남자","대졸","그외"
"994",2257,80752,4043,"여자","고졸","서울"
"995",2260,227380,11999,"남자","대졸","그외"
"996",2261,247100,7019,"여자","고졸","서울"
"997",2264,1708820,34597,"남자","대학원졸","그외"
"998",2265,411966,22973,"남자","대졸","그외"
"999",2267,1025644,61017,"여자","고졸","서울"
"1000",2272,684290,37352,"남자","대졸","그외"
"1001",2273,274175,12813,"남자","고졸","그외"
"1002",2281,882402,13725,"남자","고졸","그외"
"1003",2282,238768,10113,"여자","대졸","그외"
"1004",2283,280951,20388,"남자","중졸이하","서울"
"1005",2284,419159,10099,"남자","대졸","그외"
"1006",2285,296842,17281,"남자","대졸","서울"
"1007",2287,405922,35141,"남자","고졸","서울"
"1008",2289,200706,9533,"여자","고졸","서울"
"1009",2291,45941,2700,"여자","대학원졸","서울"
"1010",2295,193839,6237,"남자","대졸","그외"
"1011",2296,378701,13271,"여자","대졸","서울"
"1012",2298,578901,17764,"여자","고졸","그외"
"1013",2299,1084077,29718,"남자","대졸","그외"
"1014",2300,227309,9145,"남자","대졸","그외"
"1015",2303,179204,13590,"여자","대졸","그외"
"1016",2305,955842,35378,"남자","대학원졸","그외"
"1017",2312,188297,18279,"여자","고졸","그외"
"1018",2316,755090,54481,"남자","대졸","서울"
"1019",2317,1258686,34544,"남자","대졸","서울"
"1020",2319,239039,7563,"여자","대졸","그외"
"1021",2320,264609,13612,"여자","고졸","서울"
"1022",2321,641246,11860,"여자","대졸","서울"
"1023",2330,316657,13049,"여자","고졸","그외"
"1024",2332,869858,27256,"남자","대졸","서울"
"1025",2333,496255,21346,"여자","대졸","서울"
"1026",2335,548336,29953,"남자","대졸","그외"
"1027",2336,852733,28348,"남자","고졸","그외"
"1028",2337,573095,38033,"남자","대졸","그외"
"1029",2339,135660,4612,"여자","대졸","그외"
"1030",2340,438522,19952,"여자","대졸","서울"
"1031",2342,224856,6309,"여자","대졸","그외"
"1032",2343,503363,28592,"남자","고졸","서울"
"1033",2345,388125,14710,"여자","대졸","서울"
"1034",2353,114023,4266,"여자","대졸","서울"
"1035",2358,193359,5570,"남자","대졸","그외"
"1036",2362,248650,7351,"남자","대학원졸","그외"
"1037",2366,246616,9126,"남자","고졸","그외"
"1038",2371,659297,31501,"여자","대졸","서울"
"1039",2372,348472,12892,"여자","대졸","서울"
"1040",2380,487411,36753,"남자","대학원졸","서울"
"1041",2381,506772,26136,"남자","대학원졸","그외"
"1042",2382,504324,35575,"남자","고졸","그외"
"1043",2385,242589,8554,"남자","대졸","그외"
"1044",2395,594156,41624,"남자","대학원졸","서울"
"1045",2398,306989,12756,"여자","대학원졸","그외"
"1046",2400,676969,14691,"남자","대졸","그외"
"1047",2406,358360,19660,"남자","대졸","그외"
"1048",2407,409406,16975,"여자","대학원졸","서울"
"1049",2408,511082,21034,"여자","대졸","서울"
"1050",2409,206785,12108,"남자","고졸","서울"
"1051",2410,321905,7378,"남자","대졸","그외"
"1052",2411,855885,19629,"남자","대졸","그외"
"1053",2412,972411,51601,"남자","대졸","그외"
"1054",2415,1861929,59164,"남자","대졸","서울"
"1055",2416,456821,30068,"여자","고졸","서울"
"1056",2418,669091,35935,"여자","대졸","서울"
"1057",2419,2371173,63348,"남자","대학원졸","서울"
"1058",2420,200019,5603,"남자","대졸","그외"
"1059",2422,128715,7664,"남자","대졸","그외"
"1060",2426,942155,46751,"남자","대졸","서울"
"1061",2428,340483,15837,"여자","대학원졸","서울"
"1062",2429,132471,5965,"여자","대졸","서울"
"1063",2430,528372,28579,"남자","대졸","서울"
"1064",2432,157016,6886,"남자","대졸","그외"
"1065",2435,599101,32893,"남자","대졸","그외"
"1066",2436,834494,25328,"여자","고졸","서울"
"1067",2446,419142,13135,"여자","대졸","그외"
"1068",2447,505784,13845,"남자","대학원졸","그외"
"1069",2448,171826,5741,"여자","고졸","그외"
"1070",2451,1325090,73628,"여자","대졸","서울"
"1071",2452,327047,9027,"여자","고졸","그외"
"1072",2453,794132,33389,"남자","고졸","서울"
"1073",2454,652442,21761,"여자","대졸","서울"
"1074",2456,98843,5352,"남자","대학원졸","그외"
"1075",2458,195156,7083,"남자","고졸","서울"
"1076",2463,991730,30810,"남자","대졸","서울"
"1077",2465,833869,35899,"남자","대졸","서울"
"1078",2466,688154,26626,"남자","대졸","그외"
"1079",2467,898446,31979,"여자","대학원졸","서울"
"1080",2468,384117,38955,"남자","고졸","서울"
"1081",2472,105872,6666,"남자","고졸","서울"
"1082",2474,333821,11948,"여자","고졸","그외"
"1083",2475,213784,13124,"남자","대졸","서울"
"1084",2477,290642,15034,"남자","고졸","그외"
"1085",2480,465506,16175,"남자","대학원졸","서울"
"1086",2482,213237,7376,"남자","중졸이하","서울"
"1087",2486,180471,15399,"남자","고졸","서울"
"1088",2489,201488,7536,"여자","대졸","서울"
"1089",2493,177696,7635,"여자","대학원졸","그외"
"1090",2494,409188,20479,"남자","고졸","서울"
"1091",2495,925589,40101,"여자","대졸","서울"
"1092",2498,606710,24179,"여자","대졸","그외"
"1093",2499,403725,12541,"남자","대졸","그외"
"1094",2501,331696,16733,"여자","대졸","그외"
"1095",2504,503878,20121,"여자","고졸","그외"
"1096",2508,183555,4616,"남자","고졸","그외"
"1097",2509,434666,22333,"남자","대졸","그외"
"1098",2516,1064334,42397,"남자","대졸","서울"
"1099",2517,337205,14925,"여자","대졸","그외"
"1100",2519,850580,35055,"여자","대졸","그외"
"1101",2520,1734987,64225,"남자","대졸","서울"
"1102",2526,1008379,30450,"남자","대졸","서울"
"1103",2529,517278,21277,"여자","대학원졸","서울"
"1104",2530,373192,8055,"남자","고졸","그외"
"1105",2532,118014,5520,"남자","대졸","그외"
"1106",2533,182406,11428,"남자","고졸","그외"
"1107",2534,239053,14033,"남자","대졸","서울"
"1108",2538,694402,38135,"여자","대학원졸","서울"
"1109",2546,335832,18053,"남자","대졸","서울"
"1110",2548,117508,4201,"여자","대졸","서울"
"1111",2550,603141,31929,"남자","대졸","서울"
"1112",2552,400914,15018,"여자","대졸","서울"
"1113",2557,636458,31222,"남자","고졸","서울"
"1114",2558,107995,7065,"남자","고졸","서울"
"1115",2560,408952,23441,"남자","고졸","그외"
"1116",2563,479552,18058,"남자","대졸","서울"
"1117",2565,773532,45391,"남자","대졸","그외"
"1118",2566,170982,7341,"남자","대졸","그외"
"1119",2569,491221,18008,"남자","대졸","그외"
"1120",2571,153652,8306,"남자","고졸","그외"
"1121",2572,1528760,48378,"남자","대졸","서울"
"1122",2574,348824,19535,"남자","고졸","서울"
"1123",2578,849070,16088,"남자","대학원졸","서울"
"1124",2582,618180,28896,"여자","대졸","서울"
"1125",2583,414963,10781,"여자","대학원졸","서울"
"1126",2586,410671,18130,"남자","대졸","그외"
"1127",2588,178456,6977,"남자","대졸","그외"
"1128",2592,495402,24544,"남자","대졸","서울"
"1129",2593,283368,17426,"남자","고졸","서울"
"1130",2594,1205141,38448,"남자","대졸","서울"
"1131",2597,425692,14834,"여자","대졸","서울"
"1132",2599,170869,8331,"남자","대학원졸","그외"
"1133",2601,476954,31865,"남자","대졸","그외"
"1134",2603,555975,18245,"남자","대졸","그외"
"1135",2609,772335,27833,"남자","대졸","그외"
"1136",2611,869158,34602,"여자","대학원졸","서울"
"1137",2614,481290,16091,"남자","대졸","서울"
"1138",2615,430893,30560,"여자","대졸","서울"
"1139",2621,566104,27039,"남자","고졸","서울"
"1140",2623,193779,7184,"여자","대졸","그외"
"1141",2625,211921,8172,"남자","대학원졸","그외"
"1142",2626,281209,12897,"남자","대졸","그외"
"1143",2628,1483951,37102,"남자","대졸","서울"
"1144",2630,654981,37330,"남자","대졸","그외"
"1145",2633,407430,27733,"여자","고졸","서울"
"1146",2634,736679,26543,"여자","대졸","서울"
"1147",2637,1017584,55131,"남자","대학원졸","서울"
"1148",2643,897026,25694,"여자","대졸","서울"
"1149",2644,538338,25891,"여자","대졸","그외"
"1150",2645,1516323,46209,"남자","대졸","서울"
"1151",2646,340658,14496,"남자","대졸","그외"
"1152",2649,653622,29119,"여자","대졸","서울"
"1153",2651,1134743,47307,"남자","대졸","서울"
"1154",2653,718109,30148,"여자","대졸","그외"
